fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
UNNAMED (4),2008,4890.314751807349,254.08717181706294,2196,"(27.701118322046106, -81.46101711448554)"
UNNAMED (1),2008,2046.4154027386458,288.3750102532639,133,"(30.654945586854712, -89.08235565546703)"
UNNAMED (1),2008,2044.2652221200353,351.5355392149909,363,"(26.66761592608742, -80.37817049003867)"
UNNAMED (1),2008,2036.1089830020633,90.94295748233006,123,"(30.395331567026055, -85.77164450512228)"
UNNAMED (1),2008,2022.1171685711806,172.56718513406602,175,"(28.62288909462285, -82.3015044797859)"
UNNAMED (2),2008,5056.973577964644,21.18251977958758,593,"(30.156805936121145, -84.19081776932589)"
UNNAMED (1),2008,1988.315541070146,35.49484138754565,191,"(30.24057661336669, -84.78757675147821)"
UNNAMED (2),2008,3281.40447273749,280.99095760357,152,"(30.551635666043637, -88.9600285539407)"
UNNAMED (1),2008,1972.1539715535348,12.432499496745503,183,"(30.57219898648752, -84.08672115827123)"
UNNAMED (1),2008,1968.643726317609,308.6266172708386,1066,"(33.081550495362855, -79.99735308276884)"
FY 09 UNIT 42 RX FALL 2008 (1),2008,2688.685412630069,585.6267075380663,8,"(38.89839702220865, -85.44532725311961)"
UNNAMED (2),2008,2820.875546327253,268.7905958395473,12,"(27.534429251233146, -81.31092023558277)"
UNNAMED (3),2008,4190.766029433158,270.98728977289807,87,"(27.554418654235054, -81.23100014717909)"
UNNAMED (3),2008,3917.096542038929,10.88452200003105,373,"(30.3938444085169, -84.08441587202614)"
UNNAMED (1),2008,1920.8481470935892,44.338481729251804,68,"(30.851690325690363, -84.84076324477454)"
UNNAMED (1),2008,1917.103187508601,284.16992393341326,122,"(30.665819099867537, -89.01138028461693)"
UNNAMED (1),2008,1889.485988045408,319.7362005334686,135,"(26.489196833701346, -81.5257622508001)"
UNNAMED (2),2008,2931.9259462040936,37.86514724566026,169,"(30.03334289022936, -84.64922288086879)"
RX 7-2B (1),2008,1887.0816934078064,254.25032880532484,58,"(28.56278950602891, -80.62929647362418)"
UNNAMED (2),2008,3297.3747650099403,233.88597546898725,176,"(33.648419551806214, -85.61785831922373)"
UNNAMED (1),2008,1848.2706323018458,258.4612151492132,944,"(33.77134678945167, -82.17868234603895)"
UNNAMED (2),2008,3361.8447110595944,187.16582570841607,739,"(29.10032469900393, -81.55280871063624)"
UNNAMED (1),2008,1838.2651700959914,17.15762408773007,73,"(30.286691474885718, -84.04367691798379)"
UNNAMED (1),2008,1830.6729989865898,358.4255868122212,403,"(26.006501465748464, -81.2065570879499)"
UNNAMED (2),2008,3204.567734611117,153.20670785859713,47,"(30.571533478370384, -86.81562926177229)"
UNNAMED (6),2008,7328.008818003952,315.510223736836,205,"(33.39776166300946, -80.1299746947614)"
UNNAMED (10),2008,10456.727110774633,250.43888674344967,5433,"(33.33264969851025, -81.63895776534585)"
UNNAMED (1),2008,1787.7848428802463,45.38962380862787,223,"(30.251732841449275, -84.97085507738876)"
UNNAMED (2),2008,3321.0384265375756,112.4123116796471,407,"(30.23555673585532, -82.38627590977985)"
UNNAMED (1),2008,1779.5960753595646,335.56186464473967,647,"(33.15657258493546, -79.49941014118998)"
UNNAMED (1),2008,1774.735047791505,294.85906847079275,66,"(27.13707542002741, -81.18399636686358)"
UNNAMED (4),2008,2729.9570248580094,186.00512471434743,120,"(29.06480089617968, -81.59975710070793)"
BROAD RIVER RX 3 (1),2008,1762.4410172254654,392.3142267755527,445,"(25.479982585840617, -81.13107387954554)"
UNNAMED (1),2008,1761.4741861738105,298.4654515064995,158,"(31.094825070457773, -89.2141414299075)"
UNNAMED (1),2008,1757.1329549457157,263.91337323452734,384,"(27.674860127657286, -81.25352944270124)"
UNNAMED (1),2008,1755.4214254119331,226.31259659652181,117,"(32.769814621397394, -86.97961687054436)"
UNNAMED (1),2008,1753.4617201694402,335.5928914107273,2591,"(33.53763417067461, -79.81861805704145)"
UNNAMED (1),2008,1739.6915479147297,129.77984435240975,70,"(30.683620006050802, -86.4119029981416)"
UNNAMED (1),2008,1739.2268080193908,286.0432069059036,96,"(30.557648298507775, -89.0447598095454)"
UNNAMED (1),2008,1707.287383135433,294.9483040049161,112,"(30.919257284637457, -89.17605543394085)"
UNNAMED (2),2008,2327.6902262074523,155.330589266806,103,"(30.684724605126167, -86.8430139743945)"
UNNAMED (3),2008,3813.2867532795512,37.24043948248355,21,"(30.8671773541037, -84.66135815776423)"
UNNAMED (1),2008,1687.58450731353,15.377195510134001,260,"(30.248591968620158, -84.16733531268333)"
UNNAMED (2),2008,3266.9743912673894,278.6681598789339,52,"(27.58765697614803, -81.0067462641581)"
RX 2-3A (1),2008,3798.6850961193113,244.22343228385745,380,"(28.65171351850699, -80.76099583257792)"
CPT STANLEY HILL RX (FY 2008) (1),2008,1671.558172122947,238.06408352088434,109,"(33.67184020521384, -85.74591636496163)"
UNNAMED (1),2008,1667.8938265157424,258.6091642596939,923,"(33.72826387673889, -82.0815775988037)"
10:00 AM (1),2008,3510.3132860024034,186.2073245950366,156,"(33.11853912318617, -83.68090962267571)"
UNNAMED (3),2008,3436.2009339128485,250.0499153623614,534,"(33.237613359028956, -81.5129215533233)"
UNNAMED (1),2008,1616.3214676403052,313.2362498920275,728,"(34.45586830747925, -81.69248860389119)"
UNNAMED (1),2008,1610.7689144416427,167.84416139561665,72,"(30.472308678495097, -87.06283973439132)"
UNNAMED (1),2008,1603.4572664690027,119.03088115218652,85,"(30.49440209407603, -86.24462524777493)"
UNNAMED (1),2008,1593.9026400283226,335.1569305336157,161,"(30.477818614005184, -89.86740001245977)"
UNNAMED (1),2008,1587.832952688584,331.7978889232531,838,"(33.21225383632451, -79.61979736123497)"
UNNAMED (4),2008,4232.70850510949,199.4615017470233,61,"(28.3742348339225, -81.95495816131283)"
UNNAMED (1),2008,1563.5949687923742,275.68821642748935,18,"(30.562370445403168, -88.87103858949794)"
UNNAMED (1),2008,1554.343909045244,108.53668994365671,216,"(30.200786949691665, -82.45833704925306)"
UNNAMED (1),2008,1552.9317943825652,122.50056004462064,26,"(30.680444968384165, -86.28928292035812)"
UNNAMED (4),2008,3761.756235645574,258.10492981775695,3949,"(27.868868843997287, -81.16465366304146)"
UNNAMED (1),2008,1535.7952158132207,156.97012711992377,33,"(30.892853836387268, -86.8383200421927)"
UNNAMED (1),2008,1530.2079495901576,287.0857157228368,92,"(34.545385966716836, -85.21444902144442)"
UNNAMED (2),2008,2458.588678828325,42.571755377201654,15,"(30.89707913625121, -84.75546866232892)"
UNNAMED (2),2008,2267.677111730383,193.08811010036752,470,"(28.38171071005129, -82.10059799942213)"
UNNAMED (1),2008,1525.554343533455,291.6586866158832,105,"(31.581136495507796, -88.9908255540482)"
UNNAMED (1),2008,1516.8030314534647,114.12558479896286,206,"(30.39683789472781, -82.33953904337952)"
UNNAMED (1),2008,1493.3708255874449,122.19402366312158,86,"(30.60785503183348, -86.2920971498918)"
UNNAMED (1),2008,1491.7084054595157,350.57731542634366,66,"(25.994145176826734, -81.48893347710994)"
UNNAMED (1),2008,1491.5102580477162,254.1522166712136,90,"(27.205550234534797, -82.27344458863584)"
UNNAMED (3),2008,2720.4014795063626,254.8594319589831,1095,"(27.96818724993289, -81.13099844846462)"
UNNAMED (1),2008,1465.7988764032823,72.63414336298786,105,"(30.14061517546742, -85.40810432528467)"
UNNAMED (13),2008,12752.931164333722,158.99543641706455,112,"(30.79542867111986, -86.89066124474684)"
UNNAMED (10),2008,8440.519852749045,259.4750756323812,64,"(28.0121599353542, -80.98419409182604)"
08/06 RX BURN (1),2008,8787.205657566537,364.5667551457242,687,"(34.517364688533036, -80.24164423275028)"
UNNAMED (2),2008,2041.7642904949587,332.2542617937258,739,"(33.25599268104881, -79.64528083125694)"
GOBLIN KNOB (1),2008,1444.5684916310456,477.63439329876104,1503,"(37.21934637678261, -86.08438265057394)"
UNNAMED (1),2008,1438.889939253295,163.14129862709783,266,"(29.471938581098048, -81.77770091637446)"
UNNAMED (1),2008,2072.5874258138297,319.4643592838326,52,"(26.58524958689976, -81.36079267988902)"
UNNAMED (1),2008,1435.3272306031263,330.56566240398774,330,"(26.94151077932794, -80.54552438989585)"
UNNAMED (1),2008,1434.6811380407976,269.59343697950374,9,"(27.82340045047526, -80.9536551556245)"
UNNAMED (4),2008,4241.829994360195,261.1917054760892,1499,"(27.912358923588037, -81.04802970999519)"
UNNAMED (1),2008,1427.6667687812098,222.9441919478992,101,"(32.73326938350486, -86.94095876655457)"
UNNAMED (4),2008,3451.3493176314514,32.300861088199845,318,"(30.011912652035765, -84.40919762001943)"
UNNAMED (1),2008,1403.089315643601,50.16702248003725,99,"(30.19636124797826, -85.03260304723904)"
UNNAMED (3),2008,3745.297499290475,323.9299149518625,33,"(33.1910945154153, -79.76657340166837)"
UNNAMED (1),2008,1401.965151743727,159.99744969796114,118,"(30.923135112341352, -86.88361620722947)"
UNNAMED (2),2008,2699.9263060249555,251.21573191490978,406,"(27.835848529689294, -81.36338901923723)"
UNNAMED (1),2008,1396.8697687968997,409.7501503286416,180,"(36.40448025934187, -84.11882394253489)"
UNNAMED (1),2008,1388.7370903861674,247.13423077732773,454,"(28.64020542810489, -80.71281750730135)"
UNNAMED (1),2008,1386.5816301614168,187.20874789465424,75,"(33.119685790772074, -83.59921247144553)"
UNNAMED (1),2008,1382.7335751987378,235.39945197736472,86,"(28.408784055145446, -81.1265152069027)"
UNNAMED (1),2008,1376.5830488187914,275.12855395417307,242,"(27.90985136816655, -80.74528497095031)"
UNNAMED (1),2008,1375.3968425985854,224.40466516574082,93,"(32.666473620939335, -87.04859948785933)"
27 (1),2008,2717.3586364025314,183.16068669454728,100,"(33.07761501990061, -83.70703309594369)"
UNNAMED (1),2008,1328.7111285715737,327.9581502351247,1268,"(33.313902455013476, -79.78391625912457)"
UNNAMED (3),2008,3483.475357948675,16.038133796842036,83,"(30.546722251006834, -84.00047237116681)"
UNNAMED (3),2008,3033.0332040016383,323.975238601702,1071,"(33.146344206627354, -79.72978523858345)"
UNNAMED (1),2008,1310.83495856208,273.42991887803953,153,"(34.0877618156544, -82.3563924211271)"
UNIT 7 08 (1),2008,1292.3611172907838,569.9892527955367,101,"(29.845613049007653, -93.74834183785937)"
UNNAMED (3),2008,2787.025599863596,154.12695341928983,296,"(30.87562248358393, -86.79328788390913)"
UNNAMED (1),2008,1288.652157226798,26.8299111466121,224,"(30.58572069159807, -83.82419376651151)"
UNNAMED (2),2008,2133.003908855595,177.19703108853616,1755,"(31.890879556258962, -81.76400532384014)"
UNNAMED (1),2008,1281.66272042565,262.5837743171049,307,"(27.63188482727439, -81.33941746699483)"
UNNAMED (1),2008,1278.0654553856102,78.81649645139538,239,"(29.869519458190798, -83.1220688761589)"
UNNAMED (1),2008,1270.2633010458267,123.12769643624867,49,"(30.99328271923745, -86.22475688725079)"
UNNAMED (1),2008,1261.3064477159432,242.15263272162645,815,"(33.14880393754605, -81.59913933869997)"
UNNAMED (1),2008,1256.9554169845158,312.7165414828959,1170,"(32.95902774678381, -79.81686062373656)"
UNNAMED (1),2008,1254.3753795399382,104.07360095629633,96,"(30.34254315853536, -85.98769751725393)"
UNNAMED (1),2008,1252.519141305461,258.3375233575129,739,"(32.68190611157995, -80.72154767014905)"
UNNAMED (1),2008,1249.7031070937994,298.60154264507787,134,"(30.695110484685543, -89.25284504633967)"
UNNAMED (1),2008,1245.4185916298597,283.2633197136235,76,"(30.85921029297953, -88.98437387938162)"
UNNAMED (1),2008,1244.8357326803084,345.44303872148436,161,"(26.047309253718343, -81.55418328499925)"
UNNAMED (1),2008,1243.038174619353,148.65716731697324,227,"(30.415647377449996, -86.74006314903465)"
UNNAMED (1),2008,1239.2542036518528,250.24779043004324,825,"(28.1225696038957, -81.07611436195498)"
UNNAMED (1),2008,1237.8432444776024,233.4519871655051,1834,"(32.48348776650621, -81.07837048696601)"
UNNAMED (1),2008,1229.7002875132584,292.93081168467586,165,"(30.98024745747186, -89.13532134419559)"
UNNAMED (1),2008,1213.8457662219346,153.21698709500558,88,"(30.980537896512878, -86.75295462644307)"
UNNAMED (2),2008,2199.4620889583966,242.63282949999478,2777,"(28.04394134181772, -81.32585469213217)"
UNNAMED (1),2008,1209.0822636770285,201.7168393534239,317,"(33.350097547922715, -83.70199944084027)"
UNNAMED (1),2008,1186.558025064405,288.84614782355794,1378,"(33.4483398130967, -80.80057323865188)"
UNNAMED (1),2008,1179.0310492865121,265.9531379091501,69,"(27.789022397976638, -81.07316531183824)"
RX 5-2A (1),2008,2556.1874499413875,247.92552804899805,403,"(28.64323380018489, -80.69549761464333)"
UNNAMED (1),2008,1160.4585675383564,265.8940414915428,270,"(28.02802785218258, -80.83057213388342)"
UNNAMED (2),2008,1410.9013259206938,306.4215136210209,2807,"(33.03486479121101, -80.0053934355012)"
UNNAMED (1),2008,1137.116039793448,235.7386112545202,1081,"(32.36203866822879, -80.93309060583651)"
UNNAMED (1),2008,1135.438449388424,161.05838661940876,17,"(28.768323487516962, -82.40231900510231)"
UNNAMED (1),2008,1134.4447556037544,180.82186213215343,128,"(33.04240749271457, -83.70237830447948)"
SAFARI RX (1),2008,1130.4443658329678,343.3611743382347,169,"(26.338365704528766, -81.07539835212326)"
UNNAMED (4),2008,2214.590466070451,10.239895379740634,187,"(30.347060614563706, -84.36150809858403)"
UNNAMED (1),2008,1119.5977426500724,240.16954885716603,1386,"(28.06622521337124, -81.35765588421422)"
UNNAMED (1),2008,1113.007716084085,42.95311157089124,214,"(29.923203956440542, -84.61528349300848)"
UNNAMED (1),2008,1109.566731300736,238.77306616022167,800,"(28.043432314743015, -81.41489319892973)"
UNNAMED (1),2008,1103.2131785933914,113.33714559502931,94,"(30.613429632196965, -86.14246369998807)"
UNNAMED (1),2008,1100.2585481495075,234.2908770817162,151,"(27.716800457343986, -81.95906950675736)"
UNNAMED (1),2008,1098.973479521969,292.0184379137985,121,"(30.68437426878987, -89.14260669818)"
UNNAMED (1),2008,1096.8123448240724,240.22548112840474,18,"(28.117603134719825, -81.3014718995104)"
UNNAMED (1),2008,1090.033489468102,167.28839059122234,34,"(30.533487827174298, -87.05315401649544)"
UNNAMED (1),2008,1082.4299293174274,51.90422207129582,185,"(29.83026244050185, -84.72612166309183)"
UNNAMED (1),2008,1075.0687217811185,19.29329310338992,14,"(30.251901511471836, -84.03383959132255)"
UNNAMED (1),2008,1074.4657856548206,117.04178513239093,117,"(30.486475612652246, -86.21136388471592)"
UNNAMED (2),2008,2030.221856717097,7.956177789403631,86,"(30.346749512786324, -84.27617025069051)"
UNNAMED (1),2008,1069.076281362593,34.71902465094194,112,"(30.698123373193603, -83.73660442254643)"
UNNAMED (1),2008,1062.5912700126148,342.65937810168055,1149,"(26.896370360474663, -80.31105240637909)"
UNNAMED (1),2008,1060.6098905239035,235.89518686478306,53,"(28.472968150676365, -81.06173506865169)"
UNNAMED (2),2008,1640.9444796229518,153.21209045953478,26,"(30.539996688059706, -86.81687490865353)"
RX 1-4A (1),2008,1037.05772495071,237.07240999345962,89,"(28.79100537531073, -80.80420315468594)"
UNNAMED (1),2008,1032.9815180412786,268.48188515648695,117,"(30.446970919578074, -88.74902204964837)"
UNNAMED (1),2008,1028.6418703261427,264.79833082936995,1682,"(27.617038085794146, -81.30377315505434)"
UNNAMED (1),2008,1025.992054262922,255.58761109936694,1990,"(33.72866365254433, -82.18927784860645)"
UNNAMED (1),2008,1024.8960528973053,184.16610268098387,149,"(28.881702241027813, -81.77834145524933)"
UNNAMED (1),2008,1024.3507967552828,252.8050254526976,1285,"(27.7482162590808, -81.43250377759783)"
UNNAMED (1),2008,1021.5102263144531,163.70388522143455,285,"(29.16852448811866, -81.96190630258225)"
UNNAMED (2),2008,1567.2829290556856,312.96607852347364,1449,"(33.07726304242946, -79.90328144205313)"
UNNAMED (1),2008,1016.952386649061,342.3846734935865,540,"(27.022293225599977, -80.17351739994483)"
UNNAMED (1),2008,1011.2758226238816,319.1901506774434,80,"(27.19139900376843, -80.51747255901306)"
UNNAMED (1),2008,1007.514634610871,105.06935789258249,57,"(30.430109234313907, -86.01009685825008)"
UNNAMED (1),2008,1003.3983309597626,115.29900884805804,240,"(30.323926802981433, -82.3255992468564)"
UNNAMED (4),2008,2793.9970404274295,255.7966132555238,502,"(27.972135486921825, -81.10591939541528)"
UNNAMED (1),2008,995.9426397203167,355.43655405310506,123,"(26.24500686059605, -80.88096495978168)"
UNNAMED (3),2008,2542.5404395265728,241.3660001041231,663,"(32.471341182598884, -80.90297212651261)"
UNNAMED (1),2008,982.7397851204903,237.6120940213217,1353,"(27.528493342961887, -82.18022991927234)"
3N (1),2008,2637.5113619541125,183.18440813310482,62,"(33.08199366422791, -83.73436173087738)"
UNNAMED (1),2008,979.3899862747638,189.31100683734795,87,"(33.13764134558906, -83.52831267213531)"
UNNAMED (2),2008,1564.5477311384652,231.98033294301194,48,"(28.49212549725224, -81.12567450731687)"
UNNAMED (1),2008,967.6623937777614,181.21352526895774,32,"(31.899660574498952, -81.68932927301864)"
UNNAMED (3),2008,2170.386346557999,314.1818392571622,1583,"(34.50967752032223, -81.77702809790381)"
CPT O-07 (1),2008,1872.5787346364655,271.7914938517273,14,"(30.479926130794126, -88.80522388242356)"
UNNAMED (4),2008,3402.6319768300414,254.58354768362577,640,"(27.181061418692085, -82.31113081693562)"
UNNAMED (1),2008,952.6985161598293,156.0429587060554,11,"(30.517927289641797, -86.86484644166183)"
FY 09 UNIT 3 RX FALL 2008 (1),2008,945.8856503611402,589.6604911024747,34,"(38.956275466370265, -85.45613867645248)"
UNNAMED (1),2008,939.0523093764248,156.45193207640284,43,"(30.714515428663532, -86.85866763687154)"
UNNAMED (1),2008,937.6604093164124,240.72974332371442,761,"(32.422680189811985, -80.87776696854736)"
UNNAMED (1),2008,931.2545483734064,13.236754032558705,205,"(30.26847505726638, -84.23200644392705)"
UNNAMED (1),2008,926.8949947359945,350.57171667592615,129,"(26.016034417873485, -81.4441546336967)"
UNNAMED (3),2008,2170.0278896736886,245.1917893835806,948,"(33.17195272828713, -81.55085125377556)"
UNNAMED (2),2008,1571.5421870396553,157.399618921756,145,"(28.801389565994537, -82.45046480579022)"
RX SJ1 (1),2008,915.345496553525,239.55915304227184,168,"(28.55590361951182, -80.92207637122897)"
UNNAMED (1),2008,912.759127405938,159.73591363795168,84,"(29.48601612387168, -81.83260699453842)"
DIVIDE ROAD SOUTH (1),2008,910.2179443850836,419.5744634018784,483,"(36.5309641772927, -84.79354564644875)"
