usgs_assigned_id,fire_name,fire_year,fire_size_acres,distance_miles,perimeter_points_count,closest_point
54015,ROTTEN LOG (2),2007,0.09555126819136296,22.224727425512526,26,"(30.32815398765696, -84.58968335107342)"
54028,Deep Run (5),2007,0.09540733709046505,622.3661864091722,13,"(38.265075790001426, -78.76503829739876)"
54029,637K (2),2007,0.08924413290336933,227.17924468610647,8,"(33.42925284041126, -85.9315887820742)"
54034,Stull Run (5),2007,0.0580584054951871,620.1086002383081,14,"(38.24817216971167, -78.80928722488973)"
54043,197/184 DOF (2),2007,0.024785875394467697,405.3441330834188,28,"(25.596330531265263, -80.51092141878267)"
54044,LITTLE (2),2007,0.021809718855838937,309.83895435037965,7,"(34.09320830472586, -87.36985996431345)"
54050,NORTH PVT (2),2007,0.00816682398126153,347.36132545775786,10,"(26.24727218127992, -81.11244057238093)"
54061,Mustang Corner (10),2008,39423.50479691369,396.99671296653514,831,"(25.67993261879821, -80.61417366474956)"
54109,Deep Lake (2),2008,8336.692601880004,351.80180825203263,296,"(26.083618721695675, -81.27152695089245)"
54166,South Cut (2),2008,2581.6440648990315,169.21923611658062,167,"(30.91442393399259, -81.45668376789997)"
54173,West Camp (2),2008,2466.678632287415,388.34249265369516,63,"(25.679495332799423, -80.87510886658328)"
54177,Lime Tree (2),2008,2278.280173936649,386.1605160045857,161,"(25.698324862156745, -80.90832548182414)"
54183,MUD SWAMP NEW RIVER (2),2008,2078.480107137153,48.110685383674145,667,"(30.065824829600217, -84.9142155877938)"
54241,BOMBING RANGE (2),2008,1183.2654179375868,176.56755677693226,26,"(29.12459833885239, -81.7411465164918)"
54258,TRACY (3),2008,1039.67724322323,192.363045108029,138,"(29.047824668728587, -81.48845430481401)"
54266,Radius Rod (2),2008,957.3584597334966,405.01806928465373,197,"(25.481087439273097, -80.72078634575246)"
54321,Russian (3),2008,568.7943891489004,106.2816099279757,723,"(30.29865415857707, -82.48020219980717)"
54323,Found Out #9 (2),2008,563.540508334724,388.43056164476934,370,"(25.525740347002113, -81.16855795456704)"
54419,Hadley (3),2008,331.72154909873126,116.56385996920024,117,"(30.386056456488017, -82.29927420313592)"
54465,FARLES (2),2008,256.1042354852831,179.57867732119124,173,"(29.121205352637087, -81.68497277656547)"
54484,BUGGAR BAY (2),2008,229.68143070190078,41.94518696196179,582,"(30.26985813508832, -84.91709893455558)"
54494,Add Lands North (2),2008,209.4200194167223,344.47296041322664,68,"(26.254500459805243, -81.1867145669341)"
54520,Swampfield Lighting (2),2008,179.66835621538377,168.12896272179046,47,"(30.83626790906145, -81.46082814439038)"
54555,Found Out #6 (2),2008,149.6555755706632,383.68921888162896,12,"(25.602799560810332, -81.17118617310555)"
54592,DOF 214/136 (2),2008,124.75411496752294,401.41998948839904,20,"(25.64472180944996, -80.54420000747)"
54603,Lostman's Creek (2),2008,114.64852562226585,389.9526242223809,32,"(25.573581472881695, -81.02292368680627)"
54625,Wildcat (3),2008,102.01977295860065,107.8179539823369,108,"(30.280972210555532, -82.4567295615938)"
54633,DERBY POND (2),2008,98.75835589892722,18.904210706620955,34,"(30.35659734084705, -84.54328316263589)"
54638,Lost Road Fire (2),2008,95.0464901732202,169.43381006128234,16,"(30.848475486538785, -81.44070040429109)"
54649,Parkway (2),2008,87.5886367320532,374.7047432853026,31,"(35.82511618221805, -83.19988955466303)"
54651,DANCING SKY (2),2008,86.56644309729333,257.2535026691956,168,"(33.00887270846365, -87.44317803869181)"
54657,Windmill (2),2008,138.93661539952612,342.7579844528596,142,"(26.238770024584028, -81.26754428585485)"
54663,Last Night (3),2008,78.54478584818695,104.41178830129117,2134,"(30.206233255780997, -82.52723708287792)"
54672,Otter Creek (2),2008,75.84961257360746,400.54609717947056,99,"(25.439247878631004, -80.94017297439808)"
54675,Rodger's Creek (2),2008,75.05808472462186,391.9719729974255,28,"(25.537752111743863, -81.0270421366435)"
54736,SCENIC (2),2008,55.92771951947252,233.46530114358598,22,"(33.638490372913196, -85.62874202022155)"
54771,Loop Road (2),2008,47.7386532357744,385.60615133864576,17,"(25.747742784335763, -80.83639093500375)"
54774,197/110 (2),2008,47.03588083800516,401.0079871436707,79,"(25.672124485066078, -80.5107085080977)"
54775,100 DEGREE (2),2008,46.91415013803256,224.2817021796777,66,"(33.435143500993554, -85.79935878720542)"
54780,Justin (3),2008,45.97923738078698,100.1278559618196,212,"(30.26732221082918, -82.5885429362748)"
54809,Atlanta (2),2008,40.018673151202854,511.6837749651842,35,"(31.85657872974698, -92.73517029169372)"
54842,SILVER GLEN (2),2008,31.363825353518948,178.84689434512075,84,"(29.22558874960118, -81.62954329031498)"
54845,SMITH CREEK RD (2),2008,31.27711919462807,58.26840343738424,1446,"(29.90698359760033, -84.9868049062849)"
54877,Birthday (3),2008,26.238120420086215,315.35260009396416,1236,"(34.51215587796467, -81.7392083470566)"
54878,DISMAL (2),2008,26.210923126050798,301.1534054875848,32,"(34.044532946096254, -87.1938177147423)"
54879,HIGH NOON (2),2008,26.063690440227916,223.91718680843536,32,"(33.3295660492284, -86.03851808288967)"
54883,Baxter (2),2008,25.805095394645182,368.9731887592038,48,"(25.96489111718374, -80.95631026159782)"
54957,ASTOR (2),2008,18.2649678533561,183.92388035767158,135,"(29.171863662631456, -81.56755019167274)"
54971,Flint Gap (2),2008,17.336228097529307,346.7414762296965,121,"(35.47562432326365, -83.77411936263493)"
54972,TRACTOR (2),2008,17.32736363079409,9.17131116113444,289,"(30.366007029141755, -84.35879525306486)"
54993,Big Creek (2),2008,15.944418510808385,498.9582488995885,28,"(31.82751175203236, -92.52149852896423)"
55043,Turkey Run (3),2008,12.638582857199049,103.84572205720694,48,"(30.289184771955934, -82.5225128553617)"
55051,Twin (2),2008,12.310760476778512,391.41035427123455,39,"(25.58439414759161, -80.95536989211615)"
55098,Powell Mtn (5),2008,9.425455349576053,641.6319008077039,111,"(38.46126114125407, -78.49479322150185)"
55099,ROCK PILE (2),2008,8.976785981345365,248.71588835666134,14,"(33.8459119492437, -85.7210024012217)"
55123,Mines Run (2),2008,7.307413415505668,622.3761601410171,47,"(38.453547501187394, -79.17056633657072)"
55133,APALACHICOLA NATIONAL (2),2008,6.364486588768773,8.517458975534364,143,"(30.356382875844915, -84.32784244585693)"
55145,Dogwood (2),2008,5.019958865042197,391.9554109096128,114,"(25.642928961018224, -80.8300236303093)"
55147,Buzzard (2),2008,4.995293865706396,599.1212167561691,64,"(38.17767957739216, -79.42151968326756)"
55153,Supper (3),2008,4.957825134261225,308.2280146290035,85,"(34.32464779496862, -81.59402693229715)"
55158,Tree Stand (3),2008,4.756584447356532,318.51610973123,260,"(34.57352750872837, -81.76034207576163)"
55162,RANGE (2),2008,4.404789107420089,13.750348255200588,124,"(30.38970421759075, -84.46558166825642)"
55169,Lovers Lane (3),2008,3.9714874612219004,317.48822136004185,354,"(34.50939579295647, -81.65545558099154)"
55172,Found Out #8 (2),2008,4.599293121827348,399.12588078119296,11,"(25.492319516208568, -80.8841449691722)"
55182,DITCH BAY (2),2008,3.317362186566805,24.548665785259075,143,"(30.16202853508695, -84.47532146263053)"
55193,Advised (3),2008,2.5517181404944855,319.3280406348101,151,"(34.51002117539069, -81.59133811357775)"
55199,PAYNE (2),2008,2.379652803754226,251.93408455447187,26,"(32.89413576084281, -87.44143204987621)"
55203,Fourth (3),2008,2.2989126841487684,331.3350765429888,346,"(34.65251873275042, -81.46850167191158)"
55205,Tucker 1 (3),2008,2.129389020404186,320.7637961725017,38,"(34.49438559114912, -81.5090101530631)"
55206,Glenn (3),2008,2.109108025660739,314.6436006594856,26,"(34.4626740537229, -81.65679331148327)"
55229,LITTLE OWL (2),2008,1.5736569783892649,51.24728593187005,90,"(30.072322792760783, -84.98152149110311)"
55233,Memorial 55 (2),2008,1.4552788363421367,357.4329480163319,29,"(26.171025154127808, -80.94507379598261)"
55234,Reds Fire (2),2008,1.4393819999195139,628.1656490061167,24,"(35.247663598481076, -93.44922671327174)"
55242,Found Out #3 (2),2008,1.2740302700899315,393.807440455123,12,"(25.648675159324036, -80.76322035229788)"
55243,SILVER LAKE (2),2008,1.2690158141432892,9.96305553443398,118,"(30.40541549280412, -84.40456534750506)"
55244,Found Out #5 (2),2008,1.219646865538196,404.0235531554713,12,"(25.41094269161361, -80.88256703135067)"
55251,FENDER (2),2008,1.0793730838134454,27.594269442409907,60,"(30.29768914020557, -84.67240041462134)"
55252,Cement Plant (2),2008,1.076837526770265,399.86993388902323,8,"(25.69872685929263, -80.49977910031053)"
55253,DEAD TURKEY (2),2008,1.058289850427481,244.95502357821547,12,"(33.82509543616676, -85.59799031703669)"
55267,Wood duck (2),2008,0.7992266605777211,613.6299405040525,27,"(30.258414846344444, -94.5231670890896)"
55268,MOSQUITO BAY (2),2008,0.7906269293681046,22.392018535779275,48,"(30.229650399016855, -84.51444991520692)"
55270,Blue Ridge (2),2008,0.7656807197037445,593.9479545339113,65,"(36.942368364699824, -91.05371600709839)"
55273,POWERLINE (2),2008,0.7466650144402952,17.288465758494002,74,"(30.277261082435597, -84.44840068467965)"
55276,181-A (2),2008,0.6228656748019471,49.44975641490054,57,"(30.069080422233743, -84.94363446744363)"
55289,Found Out #2 (2),2008,0.47000658945573826,401.5919054507154,19,"(25.457502317207677, -80.8715850976205)"
55290,Howard (2),2008,0.45946220934718274,400.9980058603824,8,"(25.637135995216862, -80.56920926128578)"
55294,JUNIPER CREEK (2),2008,0.40940267714375894,42.04059999504884,53,"(30.07667883033703, -84.79713885429581)"
55303,Context Road (2),2008,0.3272531643796541,406.8463372361187,246,"(25.498388554650113, -80.63428746701035)"
55310,Timber Sough Complex (4),2008,0.3782303556646534,586.7440521827992,4,"(30.496319319417253, -94.08713547950121)"
55311,Sandy River (3),2008,0.2182557920488322,328.63728992696275,64,"(34.57812834515936, -81.40929402680793)"
55312,Timber Sough Complex (2),2008,0.21612677669770003,589.5153381856308,4,"(30.497556511377894, -94.13368490939806)"
55314,KICKSTAND (2),2008,0.19424274663340857,16.24977521566209,33,"(30.312356972259085, -84.46221642203373)"
55317,River Road (3),2008,0.17669521981395103,333.71368039888864,94,"(34.69365720894532, -81.47125619994127)"
55320,I-20 (3),2008,0.1583422910373001,232.59640728209112,6,"(33.61993462856149, -85.64468289687802)"
55323,Timber Sough Complex (2),2008,0.1440873703005019,587.7255249429098,4,"(30.496616504867365, -94.10361480935379)"
55332,Buzbee #2 (2),2008,0.10037346432116062,351.3168352634106,9,"(26.23544259865069, -81.0156594702424)"
55339,Buzbee (2),2008,0.09973911499383291,351.96783458508565,9,"(26.23342171262094, -81.00001416207502)"
55373,Merry (3),2008,0.037507227526887406,317.7205245946264,10,"(34.402899288991684, -81.43014137907315)"
55377,KERN (2),2008,0.02965006856474587,49.774083974931884,37,"(30.127881101247414, -84.98951118641527)"
55379,Harrison Water Fire (2),2008,0.027734952120888442,611.7843900508885,25,"(37.228694535740644, -77.3572416665069)"
55381,Green Briar (3),2008,0.014797780357170253,308.61871130522877,20,"(34.375739594804884, -81.68568041881423)"
55382,Lone Pine (2),2008,0.012834122761837957,345.3067191752359,6,"(26.166727776990204, -81.32114591635302)"
55480,Hells Bay (2),2009,5950.696984007263,413.6494046328087,350,"(25.240285103414173, -80.90242104668938)"
55523,Carolina Bay  (1),2009,2659.4586485489313,516.5869766178158,185,"(34.74964058291051, -76.98121769876134)"
55595,LEVY (2),2009,1096.5560021431443,185.98915180061869,213,"(29.06295870968289, -81.60136681502215)"
55736,Two Sides (2),2009,321.90983903180387,345.8299523898924,165,"(26.238052399634274, -81.17465655865992)"
55804,Austin (2),2009,208.09333844885793,361.2889750740468,88,"(25.980876509684737, -81.16406782808868)"
55980,Swarthout (3),2009,71.83516064573932,105.42556184478886,152,"(30.226154056490223, -82.50614790741733)"
56033,Seven Palm (2),2009,52.896907690382626,421.52418360237294,95,"(25.204167528955804, -80.71713067421688)"
56160,HOSTAGE (2),2009,26.79567461600096,42.711301981087715,1079,"(30.225018889074892, -84.91155051267134)"
56164,LOST CREEK (2),2009,26.447177948463615,20.440565565632227,42,"(30.2048695074456, -84.42469147211699)"
56191,Bear Bay (3),2009,23.046739145805777,117.50221087539825,312,"(30.3533641381353, -82.28586713586651)"
56214,HARVEY (2),2009,19.302112872083875,23.5788230644899,153,"(30.150476141706346, -84.4184532426586)"
56304,CAMPGROUND (2),2009,12.525140539386317,221.022220627145,32,"(33.252162788552496, -86.100785246085)"
56322,Logger Bay (3),2009,11.402337581203664,98.2609009261164,490,"(30.324496717573968, -82.61196925579829)"
56332,Sunday Bay (2),2009,10.65479795803075,366.15961554789214,37,"(25.836393277161246, -81.28563260548815)"
56361,TWO BARREL BRANCH (2),2009,9.03245558883224,47.74859820421168,129,"(30.1847201955023, -84.98331371414456)"
56363,U Road (2),2009,8.979156420549609,400.4040510278609,34,"(25.62708147448828, -80.60364741232517)"
56425,Pitt Springs (2),2009,5.012969242266547,642.6204388270684,64,"(38.55249576933921, -78.64645873074913)"
56426,Story Book (4),2009,5.6381811903782895,649.7299187801264,70,"(38.652778207773, -78.6037223260769)"
56438,OTTER CAMP (2),2009,4.523156276324187,22.03256694616876,117,"(30.302225070249325, -84.57090502885735)"
56450,East Skillet (2),2009,3.6663945676574996,366.9352895946468,29,"(25.893461685636183, -81.1494717247649)"
56451,AR Post Pile Burn (2),2009,3.6604637452118474,482.39850215953743,5,"(34.01838001017852, -91.34779950634567)"
56461,Mudcat (2),2009,3.394579188008439,357.70476332645524,13,"(26.05935705208683, -81.13145873547397)"
56525,Oil (2),2009,1.0610691883396308,369.8393123359611,31,"(25.979490276790884, -80.90498337856607)"
56534,BC Southwest (2),2009,0.9657626579607843,593.2435568209484,8,"(30.70844145521936, -94.20297139674403)"
56538,Roberts River (2),2009,0.8729566591604812,411.3067293615215,55,"(25.280050348783572, -80.90074230590513)"
56553,REVELL (2),2009,0.6060268110947195,34.12167447018372,190,"(30.133754472496083, -84.6795493371131)"
56556,Dump Truck Fire (2),2009,0.5160467000909853,357.4165760537079,6,"(26.17166944162531, -80.94447322353649)"
56562,MM 63 (2),2009,0.49606446774448487,351.5698145210722,5,"(26.16801939171817, -81.1244850871205)"
56566,MM64 (2),2009,0.4286897932359962,367.20505586175665,9,"(25.871909822366362, -81.18189747868344)"
56567,Trailstrike (2),2009,0.40666825046947297,366.951397483813,9,"(25.949414240350333, -81.0454870045843)"
56583,ASHMORE (2),2009,0.20418144885314418,28.168877370160818,33,"(30.090643502699187, -84.45221521327676)"
56594,Iron Pot (2),2009,0.11004083868484524,389.0837881452277,9,"(25.67259138572444, -80.8647642545896)"
56626,Panther Mound (2),2009,0.09814156990434894,402.8966562462896,17,"(25.532961933841044, -80.69268491421848)"
56661,POWERLINE (2),2009,0.03737052395135354,39.513421253754274,90,"(30.24810704841243, -84.86464676735477)"
56667,HORSEBLOCK PATCH (2),2009,0.015068509948198147,230.08933423714538,4,"(33.56098148804697, -85.70462301263387)"
56672,Secret Pipeline (2),2009,0.009183325185880595,369.17168180501125,6,"(25.981526676605576, -80.9213594430574)"
56673,Cooks Lake (2),2009,0.002845913010902972,593.5774300060447,4,"(30.192806584870254, -94.18168700073198)"
56678,Crater Exit Fire (2),2009,5.12809643180903e-06,610.3367289603715,5,"(37.21898166007219, -77.38290055220946)"
56752,CICADA (2),2010,6528.3575551515905,552.9656999635973,36,"(29.845833368235475, -93.46293470832185)"
56772,Wrangler (12),2010,4363.536542687607,523.0869572567694,1082,"(31.497880741407112, -92.98240429296115)"
56783,Mother's Day (3),2010,3648.9792971155075,105.40781180004197,500,"(30.321077905465273, -82.49216420484376)"
56809,BOMBING RANGE NINE21 (2),2010,2618.1501064869362,177.256178803159,560,"(29.121161254428085, -81.73016555761494)"
56859,Phillips (4),2010,1447.1616006165714,594.9197232575395,263,"(38.106695409926175, -79.41838691192942)"
56882,SALT SPRINGS #16 (2),2010,1163.0047170339124,167.02535341848719,59,"(29.314898184857775, -81.79692142604857)"
56969,Lokey (2),2010,582.7420341103872,641.9721719775091,142,"(38.548829612646806, -78.66177298622435)"
56974,LADYBUG (3),2010,553.2133091114453,548.1348299331604,129,"(29.901594941563356, -93.38923405929472)"
57061,Calderwood Fire (2),2010,287.17458807850295,346.8104778178413,217,"(35.48759413620056, -83.9832059290225)"
57068,COW (2),2010,275.2178599110355,46.8556390232339,93,"(30.183115541642312, -84.9661755632291)"
57092,Sandhill (3),2010,225.58409641719032,113.52914202718473,43,"(30.427597570372864, -82.34821038651091)"
57097,Rogers Creek (2),2010,222.8231920963178,391.27986218476866,41,"(25.557499035605712, -81.01110135984901)"
57105,Canepatch (2),2010,211.9294800000766,396.35316440600525,120,"(25.50787781050545, -80.94310853147154)"
57125,#3 TRAIL (4),2010,191.14941451862828,13.410538993515178,15,"(30.40719137928089, -84.46624136391183)"
57154,523 (3),2010,165.94303703962618,235.58139024306834,111,"(33.66795433428502, -85.63936136722444)"
57166,Turner South (2),2010,155.1729753794314,592.9807398178783,201,"(36.75393303773262, -91.27050044972822)"
57167,Holiday Fire (3),2010,153.7492684335262,516.6234924728681,107,"(34.75403371996137, -76.98389667708678)"
57173,WoodCrest (3),2010,150.1145441992147,101.43369944280454,65,"(30.386664877036555, -82.55296661216146)"
57175,FREEDOM (2),2010,148.9445141690551,238.6669352361076,69,"(33.73188095814372, -85.58610709298733)"
57234,DAY (2),2010,109.17489946751644,247.1534561486963,33,"(33.870200591275804, -85.55781844503296)"
57248,TURKEY FIRE (2),2010,101.69187754954406,11.852365000881,286,"(30.33073168225796, -84.3809931997896)"
57267,CONVERSION (2),2010,92.5655215861793,16.70159611880322,644,"(30.31537356739162, -84.47446556690821)"
57297,DOF 120/194 (2),2010,76.68507927284554,401.66132002830363,5,"(25.659447802437793, -80.51277528782616)"
57317,GREENHOUSE (3),2010,71.15250482205207,249.7530101703509,67,"(33.88999407533812, -85.62833363899088)"
57324,Carty (2),2010,67.9514630506314,620.4721647982986,72,"(37.52093265396151, -90.96531330655218)"
57333,THREE DAY (2),2010,64.80248708680793,312.26244901080474,76,"(34.22666327062803, -87.21941061153024)"
57345,Skillet North (4),2010,61.112869881132475,366.7392927416385,41,"(25.885843708092743, -81.17019182030835)"
57409,CRIMSON (2),2010,46.41418649063105,15.015225397925706,628,"(30.41199779894556, -84.49537855393037)"
57416,Little Hurricane (2),2010,45.13945960616732,607.7322722774243,219,"(36.973793545043215, -91.37260687354598)"
57434,MIDNIGHT TRAIN (2),2010,40.94730202426713,224.87749201105564,44,"(33.35858447035505, -86.00910568350405)"
57437,Mother's Day (2),2010,40.312264749219,513.3485971158935,40,"(31.940401407453976, -92.74841147516878)"
57467,CATERPILLAR FIRE (2),2010,33.5278174967066,22.748341723308425,439,"(30.188897686400093, -84.46738341725715)"
57480,BIC (2),2010,31.288985835094056,37.820087943971714,173,"(30.143326128208983, -84.76689321635122)"
57482,SURPRISE (2),2010,31.179086654550918,227.2094428361443,48,"(33.45603031293759, -85.86636361176379)"
57564,Sheeks East (3),2010,22.418864484975124,636.2297115663195,1021,"(37.04866322785254, -92.00244178036581)"
57581,Slim Jim (4),2010,21.106257930222913,234.13031486632252,1024,"(28.828803564086886, -80.83557380736985)"
57590,TFS #177 (2),2010,20.493584218952787,608.9288616054679,22,"(30.306602618219436, -94.44798876732786)"
57621,SOUTH TOWER 24 (2),2010,17.37682324976368,179.5131465994834,95,"(29.01622560143727, -81.76353299577795)"
57664,Horse Trough (2),2010,14.76502704670825,605.9949137898656,110,"(36.96453804694257, -91.3395098345175)"
57671,Spur (2),2010,14.181826163200071,493.55697848143177,24,"(31.767885905694992, -92.4391735433135)"
57673,JACKSON (3),2010,14.094623921599027,24.608257335117187,57,"(30.222170520187557, -84.55733240015229)"
57691,SCOOTER (2),2010,13.402768242399773,230.36596590817751,25,"(33.475773878837366, -85.94370506699615)"
57722,Hoffman (4),2010,11.490285179139779,345.2246249975781,137,"(26.246375465999357, -81.17829159268736)"
57724,COLUMBUS FIRE (2),2010,11.446300261817985,33.38490641473236,604,"(30.195377521868295, -84.71806252972762)"
57766,WALDENA #10 (2),2010,9.08287794796726,163.04632645655155,61,"(29.201271123770034, -81.95057965425752)"
57792,PINEY WOODS (2),2010,7.013354751803339,245.97128576346236,18,"(33.86012103536565, -85.528807066866)"
57805,ROCK (2),2010,5.832391527511578,221.2122787551633,19,"(33.36987355925553, -85.84091679407348)"
57817,Turner River Rd (2),2010,5.105799160453271,356.1633946600349,115,"(26.014462696764227, -81.26361510872289)"
57818,Lucky Fire (2),2010,5.01582350191023,592.1964837774192,64,"(38.066830596061756, -79.4304892836177)"
57819,Big A (2),2010,5.0156279300742534,595.9731961399862,64,"(38.10082389639251, -79.36550049141616)"
57820,85 South (2),2010,5.015430288373269,616.9004479991795,64,"(38.41734079684871, -79.29577050575554)"
57821,Work Center Fire (2),2010,5.015289009759298,603.7360856591596,64,"(38.18205174894157, -79.25788850020881)"
57822,Camp Todd (2),2010,5.015286760601118,613.9607007153769,64,"(38.35022888318377, -79.25345204020859)"
57823,Brandywine (2),2010,5.015177717849721,630.3751595043068,64,"(38.604959453950414, -79.21427193045433)"
57825,Peterfish Gap (2),2010,5.013129395349229,636.8367058410652,64,"(38.47279034525115, -78.68516192123793)"
57829,UNIFORM (2),2010,4.943386586537163,223.6906401816328,27,"(33.361970556167165, -85.95685311185865)"
57831,Tomahawk WF (2),2010,4.65333792875624,622.1846433374263,64,"(36.05787541384369, -92.69101464130546)"
57832,105 Fire (2),2010,4.642183324559646,520.3849052135535,13,"(31.98066517780252, -92.8620633233628)"
57857,Tram Hollow (2),2010,3.418313075939753,594.965073339456,58,"(36.85486785045639, -91.19425889986027)"
57868,Sycamore (2),2010,3.2611915424589237,469.0523476165073,10,"(34.61359512274088, -90.6203829583599)"
57875,East Piney (2),2010,2.604861291283264,627.9344930942245,16,"(35.141711614536995, -93.51524692261961)"
57879,RAGING PUMA (2),2010,2.415033696935904,226.5213990765964,13,"(33.40027614313192, -85.97509795796815)"
57893,Haw Creek (2),2010,1.9236010515107476,370.2355876737004,19,"(35.6248073072055, -82.49224260632799)"
57899,Haystack (2),2010,1.7747950491931157,575.0497854945494,62,"(36.641778752798714, -90.95176879487487)"
57907,MATCH (2),2010,2.292451201253462,250.91378237910598,19,"(33.01188899853829, -87.29072528710954)"
57912,TURNIPSEED (2),2010,1.56035332006083,225.3599860550646,17,"(33.43780402768559, -85.83724168090696)"
57917,Rockey Branch (2),2010,1.4227883247451998,322.69460342767536,177,"(34.43474677063882, -81.32811995658591)"
57918,Block A WF (2),2010,1.3772149452553595,408.8090932377137,53,"(25.409482350076626, -80.73401126837113)"
57925,HIGH POINT (2),2010,1.1052382315929274,252.9156171913521,12,"(33.978391070435926, -85.48069333915042)"
57930,WEASEL (2),2010,0.9808458053536668,230.16816040212805,8,"(33.534378992662695, -85.78369512293243)"
57931,Blue Spring Road (12),2010,0.9772478148235628,610.3476115501613,4,"(37.1657349744602, -91.18993897105172)"
57933,Emmitt Wildfire (2),2010,0.9402612449408718,649.696394105124,44,"(36.0031086817368, -93.33477193597341)"
57938,King Branch (2),2010,0.845207314190395,367.7923163145839,36,"(35.761616146876314, -83.52072348489392)"
57941,Car (2),2010,0.8152235693137875,550.674206267319,7,"(37.481922798859344, -79.66826824916315)"
57947,Pike (2),2010,0.6871382502160615,610.5547459859815,20,"(37.011003324985886, -91.39817524296566)"
57964,Poor Creek Trail (4),2010,0.6687240235810108,610.5913288926131,16,"(37.21640448944756, -77.37249643067301)"
57969,Sharp Top (2),2010,0.34619317407847444,549.510917555073,37,"(37.433212720692744, -79.6050581401718)"
57978,POWERLINE (2),2010,0.2089289678683461,250.14238988267306,5,"(33.89882356762675, -85.61849738071398)"
57992,Split Gravel (2),2010,0.12970915448407835,609.2922286701794,37,"(37.03667728841653, -91.33249187756348)"
57993,Ripley Lake (2),2010,0.12946502513859287,577.083021585678,25,"(36.6696372279258, -90.96867912154447)"
57994,Onion2 (2),2010,0.12498046769577713,555.0526960155933,5,"(37.495222851893246, -79.53845656138638)"
57997,Sharp's Mountain (2),2010,0.11299203604556265,547.9692198647288,37,"(37.40217075532812, -79.59416104384016)"
57998,Lockout (2),2010,0.10816086252225966,579.9828756878322,37,"(37.78878735316261, -79.26981848844792)"
58002,Natural Out 1 (3),2010,0.09993373275784445,346.5624729332288,101,"(26.240580556359276, -81.14806000038097)"
58057,Frosty Tower (2),2010,0.0763727814340458,600.3901657357824,11,"(36.95668937824813, -91.20401089468366)"
58062,Brotherton Road (2),2010,0.047275884165162756,313.18015976781135,5,"(34.928277507754416, -85.23274059830818)"
58066,PINKY (2),2010,0.034106003936572094,245.95369571661996,4,"(33.833196926369496, -85.62277504189495)"
58075,DEAD HORSE (2),2010,0.010435387281584151,225.22471706369345,8,"(33.445995874946654, -85.81033244415401)"
58076,Teague Hollow (3),2010,0.00901050573630719,636.3960165212021,4,"(37.57615960859874, -91.32757388453994)"
58077,Crater Road 10 (2),2010,0.007469006342637715,610.3854449365291,12,"(37.21963143667868, -77.38248121859742)"
58078,74 fIRE (2),2010,0.005662622268794081,603.5129067656661,5,"(36.10786105531122, -92.2276979476758)"
58087,Found Out 2 (2),2010,0.0001421044299245534,394.9647821007338,8,"(25.708596432965248, -80.62532736220393)"
58107,DOF Prarie Fire (2),2011,68028.4792957275,382.78352745521613,501,"(25.97927143362788, -80.53407882725757)"
58162,Impassable Bay (12),2011,11268.152266726167,103.97935828420425,145,"(30.383867721341556, -82.51045590809765)"
58207,North (3),2011,5879.189062429227,343.1898090999071,280,"(26.251128825550968, -81.23186288639465)"
58245,Ocean Bay (3),2011,3850.6262025966525,109.94537836334717,304,"(30.39712349052234, -82.40960531683972)"
58265,Oil Pad Complex (3),2011,3151.4436244709323,356.56974629459006,243,"(26.008027903261347, -81.2628804319237)"
58273,Flat Rock (2),2011,2823.5075766142113,627.9667381297314,69,"(35.95262353786027, -92.90894535131999)"
58305,LIL LAKE GEORGE WILD (2),2011,2682.087714487967,168.922488268368,120,"(29.431442224084883, -81.69349853918766)"
58351,High Peak (5),2011,1535.6029884360908,612.76209855165,4,"(34.46369867243843, -93.62310110553972)"
58366,Bunschu South (2),2011,1542.0837336006339,348.41148649826806,95,"(26.19778488063169, -81.16765468480129)"
58467,Christopher Mountain (3),2011,1219.8757978522865,620.4527624405175,3957,"(34.460151296969165, -93.77240047271215)"
58481,Kelly Road (2),2011,652.4510498802482,99.54852940210193,181,"(30.52183670130401, -82.58281465969897)"
58619,Wedboo (2),2011,328.1667915911944,326.80768558740664,87,"(33.314272183022005, -79.80872141674668)"
58626,Ackerman (2),2011,317.51387130719564,321.2671890519154,334,"(33.20629612085467, -79.83488075972707)"
58628,Beard Cane Gap (2),2011,316.0922176711982,356.8986718658787,179,"(35.628458870949025, -83.85857734072752)"
58750,LOST DOG (2),2011,180.87738897836846,150.85953973351872,475,"(31.04260918887555, -86.69427653441164)"
58764,EGRET 28 (2),2011,171.84859216756536,163.6909837773685,41,"(29.46451291259482, -81.77162659871847)"
58873,BEECHAM (3),2011,109.89772255064983,250.09411082962092,124,"(33.93467428472931, -85.48424688675433)"
58904,George Branch (2),2011,99.78290477069265,307.572489049704,1657,"(34.38706938885372, -81.74720314415146)"
58905,Copeland (4),2011,99.15442726219574,357.8852456730597,148,"(25.94670347260876, -81.33971622352371)"
58934,BIRDON (3),2011,92.51226891805167,355.4838608813705,301,"(25.998156887660357, -81.31712422834987)"
58938,Terrapin (2),2011,86.91122272786114,113.33228911602676,48,"(30.31658025835263, -82.35943897404945)"
58951,Pennisula (2),2011,83.69362436282381,528.0305877845893,65,"(34.95448661203959, -76.90375462962484)"
58974,St Matthews (2),2011,78.1740171260609,319.31002406456474,42,"(34.49535386267047, -81.56128537859122)"
